ym,ECY
1925.0833333333333,11.900102849113873
1925.1666666666667,12.416250134532483
1925.25,12.310340370448428
1925.3333333333333,12.00769852726628
1925.4166666666667,12.073372793126161
1925.5,12.036790116256757
1925.5833333333333,11.905952231040803
1925.6666666666667,11.68386460659949
1925.75,11.271163979524518
1925.8333333333333,11.216870688545685
1925.9166666666667,10.95786521554224
1926.0,10.71766660559602
1926.0833333333333,10.70847533329106
1926.1666666666667,11.131698916246485
1926.25,11.403621939591533
1926.3333333333333,11.110746549615293
1926.4166666666667,10.456095641367764
1926.5,9.859739029953635
1926.5833333333333,9.313677086725104
1926.6666666666667,9.083041184019535
1926.75,9.152901878758927
1926.8333333333333,8.936747716515262
1926.9166666666667,8.634766050322906
1927.0,8.35210825431001
1927.0833333333333,7.780984486131418
1927.1666666666667,7.513322496269457
1927.25,6.785537727855778
1927.3333333333333,6.446825650369489
1927.4166666666667,6.353629006855141
1927.5,6.044243496922626
1927.5833333333333,5.4351821876082616
1927.6666666666667,4.943039914607561
1927.75,4.939933865737846
1927.8333333333333,4.694837409275165
1927.9166666666667,4.39260426899995
1928.0,4.126463782849274
1928.0833333333333,3.895002692749825
1928.1666666666667,3.65953529425906
1928.25,3.1823715303227105
1928.3333333333333,2.8825490853708966
1928.4166666666667,2.862921297339497
1928.5,2.5300092823006883
1928.5833333333333,2.1602490360549087
1928.6666666666667,1.8121294561627836
1928.75,1.434507984784373
1928.8333333333333,0.9644668141462504
1928.9166666666667,0.7326400993958593
1929.0,0.45014539849113566
1929.0833333333333,0.6536990647710141
1929.1666666666667,0.4249048378068394
1929.25,0.22395419813419984
1929.3333333333333,0.17264044494609346
1929.4166666666667,0.22656304519137888
1929.5,-0.1618582994118073
1929.5833333333333,-0.470898532082388
1929.6666666666667,-0.606951631086497
1929.75,-0.36562270419569914
1929.8333333333333,0.7133692272285074
1929.9166666666667,0.2900008048493684
1930.0,-0.010822635497040323
1930.0833333333333,-0.43688622144010747
1930.1666666666667,-0.7524372205196805
1930.25,-1.1914769695241925
1930.3333333333333,-1.1533983314308063
1930.4166666666667,-0.8977438069471877
1930.5,-0.904626453973735
1930.5833333333333,-0.6757379401212925
1930.6666666666667,-0.42387408222914824
1930.75,0.3063690708103792
1930.8333333333333,0.7052520682753006
1930.9166666666667,1.0454922060588374
1931.0,0.8806309954358077
1931.0833333333333,0.5634474734884681
1931.1666666666667,0.4019637285697042
1931.25,0.9631114351787123
1931.3333333333333,1.5929703538700644
1931.4166666666667,1.6369824995931785
1931.5,1.3585027838757349
1931.5833333333333,1.5493991974094192
1931.6666666666667,2.7053310824360413
1931.75,3.7813566467066746
1931.8333333333333,3.464519086289506
1931.9166666666667,5.411516489418418
1932.0,5.401698211852566
1932.0833333333333,5.265908011265323
1932.1666666666667,5.257143929266872
1932.25,8.49792576527613
1932.3333333333333,10.130033260620136
1932.4166666666667,12.410976098602772
1932.5,11.540991841757048
1932.5833333333333,5.808985339692299
1932.6666666666667,4.6926287026325
1932.75,6.141159533027666
1932.8333333333333,6.061268616557149
1932.9166666666667,6.255143145346912
1933.0,5.540385057403731
1933.0833333333333,6.724674762850749
1933.1666666666667,6.584759037932628
1933.25,5.307830837845465
1933.3333333333333,2.74901631625868
1933.4166666666667,1.5294045467209825
1933.5,1.3692183456504525
1933.5833333333333,1.9380219800860896
1933.6666666666667,1.9426539845217041
1933.75,2.7136042354103727
1933.8333333333333,2.504861695483325
1933.9166666666667,2.337652587398352
1934.0,1.8888305469469722
1934.0833333333333,1.5491638140697526
1934.1666666666667,1.9977583686114562
1934.25,1.935215635981375
1934.3333333333333,2.7744981955740005
1934.4166666666667,2.804204524269345
1934.5,3.153029135162571
1934.5833333333333,3.5588081455892673
1934.6666666666667,4.001878164181143
1934.75,3.7366377272122246
1934.8333333333333,3.496436017184485
1934.9166666666667,3.2518880399899786
1935.0,3.5311025162538567
1935.0833333333333,3.991129006012654
1935.1666666666667,4.544215282497626
1935.25,4.072261218661087
1935.3333333333333,3.3650043199486106
1935.4166666666667,2.8247919232257166
1935.5,2.3253755404172987
1935.5833333333333,1.8521673753049417
1935.6666666666667,1.709523905249677
1935.75,1.530646538243631
1935.8333333333333,0.9044033083028286
1935.9166666666667,0.9589829641508785
1936.0,0.6345008355202513
1936.0833333333333,0.3031991832353434
1936.1666666666667,0.11986641291621691
1936.25,0.046053132009858666
1936.3333333333333,0.38968865356357807
1936.4166666666667,0.31610941699746486
1936.5,0.2233642935978726
1936.5833333333333,0.2778801820281763
1936.6666666666667,0.15801041292270931
1936.75,-0.15323636777370905
1936.8333333333333,-0.34157639075073076
1936.9166666666667,-0.26171082025578873
1937.0,-0.19147817965586636
1937.0833333333333,-0.2554466582997503
1937.1666666666667,-0.07852409874235383
1937.25,0.3281733524265896
1937.3333333333333,0.62037965103382
1937.4166666666667,0.7275546932276521
1937.5,0.7198237782659933
1937.5833333333333,0.7456142262218073
1937.6666666666667,1.652929551357993
1937.75,2.6337983197570627
1937.8333333333333,3.2697868622299437
1937.9166666666667,3.299238138244402
1938.0,2.8858466812653623
1938.0833333333333,3.0858458141780885
1938.1666666666667,3.6420989784192073
1938.25,4.130907317683165
1938.3333333333333,3.877639074427318
1938.4166666666667,3.7501644440433144
1938.5,2.399780533605336
1938.5833333333333,2.355910264939684
1938.6666666666667,2.550449467270413
1938.75,1.7787274932387651
1938.8333333333333,1.7613036620319045
1938.9166666666667,1.9895869007101588
1939.0,2.0700668161540854
1939.0833333333333,1.9857014083435125
1939.1666666666667,2.0294782447704858
1939.25,2.856903646779818
1939.3333333333333,2.5213062237963673
1939.4166666666667,2.3225714827656527
1939.5,2.028356036729082
1939.5833333333333,2.1061966700567147
